Voltage,Decay_Time,Decay_Slope,Real_Tau,Tau_Fast,Tau_Slow,Species,Recording,replicate,Date,Venom,Set
-55,0.054782819,0.982662261,,,,Gmouse,activation,3,Oct_13_16,Yes,5
-50,0.074088283,0.381468266,,,,Gmouse,activation,3,Oct_13_16,Yes,5
-45,0.103423074,0.396726996,,,,Gmouse,activation,3,Oct_13_16,Yes,5
-40,0.083098479,0.497434616,,,,Gmouse,activation,3,Oct_13_16,Yes,5
-35,0.080665849,0.903316855,,,,Gmouse,activation,3,Oct_13_16,Yes,5
-30,0.642968297,0.075349383,,,,Gmouse,activation,3,Oct_13_16,Yes,5
-25,0.626735151,0.072079569,,,,Gmouse,activation,3,Oct_13_16,Yes,5
-20,2.266281366,0.012310524,,,,Gmouse,activation,3,Oct_13_16,Yes,5
-15,3.476586342,0.026988616,,,,Gmouse,activation,3,Oct_13_16,Yes,5
-10,3.982692242,0.079211727,,,,Gmouse,activation,3,Oct_13_16,Yes,5
-5,2.696516991,0.258500755,,,,Gmouse,activation,3,Oct_13_16,Yes,5
0,1.880658507,0.514668584,,,,Gmouse,activation,3,Oct_13_16,Yes,5
5,1.553034663,0.703968704,,,,Gmouse,activation,3,Oct_13_16,Yes,5
10,1.29400754,0.84404242,,,,Gmouse,activation,3,Oct_13_16,Yes,5
15,1.056713104,0.970992506,,,,Gmouse,activation,3,Oct_13_16,Yes,5
20,1.022262812,0.968943894,,,,Gmouse,activation,3,Oct_13_16,Yes,5
25,0.876236618,0.952684581,,,,Gmouse,activation,3,Oct_13_16,Yes,5
30,0.843659878,0.938203096,,,,Gmouse,activation,3,Oct_13_16,Yes,5
35,0.780882716,0.900014222,,,,Gmouse,activation,3,Oct_13_16,Yes,5
40,0.769000351,0.817464054,,,,Gmouse,activation,3,Oct_13_16,Yes,5
45,0.682543457,0.772821486,,,,Gmouse,activation,3,Oct_13_16,Yes,5
50,0.721959352,0.654246032,,,,Gmouse,activation,3,Oct_13_16,Yes,5
55,0.605953217,0.636400521,,,,Gmouse,activation,3,Oct_13_16,Yes,5
60,0.472427756,0.7083565,,,,Gmouse,activation,3,Oct_13_16,Yes,5
65,0.393032134,0.614318192,,,,Gmouse,activation,3,Oct_13_16,Yes,5
70,0.290404916,0.513611138,,,,Gmouse,activation,3,Oct_13_16,Yes,5
75,0.133039668,0.555420995,,,,Gmouse,activation,3,Oct_13_16,Yes,5
80,0.075526603,0.521848619,,,,Gmouse,activation,3,Oct_13_16,Yes,5
85,0.035674836,0.50658989,,,,Gmouse,activation,3,Oct_13_16,Yes,5
90,0.003315802,0.173949525,,,,Gmouse,activation,3,Oct_13_16,Yes,5
-80,0.052138131,0.177001283,,,,Mouse,activation,4,Oct_13_16,Yes,5
-75,0.054209508,0.393675268,,,,Mouse,activation,4,Oct_13_16,Yes,5
-70,0.056927927,0.253294945,,,,Mouse,activation,4,Oct_13_16,Yes,5
-65,0.053199187,0.411993593,,,,Mouse,activation,4,Oct_13_16,Yes,5
-60,0.155839309,0.112914607,,,,Mouse,activation,4,Oct_13_16,Yes,5
-55,0.047647242,0.363157809,,,,Mouse,activation,4,Oct_13_16,Yes,5
-50,0.418112367,0.045427516,,,,Mouse,activation,4,Oct_13_16,Yes,5
-45,0.063000239,0.296019375,,,,Mouse,activation,4,Oct_13_16,Yes,5
-40,0.169724792,0.103759371,,,,Mouse,activation,4,Oct_13_16,Yes,5
-35,0.067642361,0.28991589,,,,Mouse,activation,4,Oct_13_16,Yes,5
-30,0.4931449,0.029384064,,,,Mouse,activation,4,Oct_13_16,Yes,5
-25,1.553839684,0.0095891,,,,Mouse,activation,4,Oct_13_16,Yes,5
-20,1.604738593,0.021809518,,,,Mouse,activation,4,Oct_13_16,Yes,5
-15,1.989499927,0.037425648,,,,Mouse,activation,4,Oct_13_16,Yes,5
-10,3.183297634,0.057798784,,,,Mouse,activation,4,Oct_13_16,Yes,5
-5,2.112181187,0.140492439,,,,Mouse,activation,4,Oct_13_16,Yes,5
0,1.812404513,0.246038213,,,,Mouse,activation,4,Oct_13_16,Yes,5
5,1.332531095,0.421959966,,,,Mouse,activation,4,Oct_13_16,Yes,5
10,1.109889269,0.520224154,,,,Mouse,activation,4,Oct_13_16,Yes,5
15,0.921123385,0.599171042,,,,Mouse,activation,4,Oct_13_16,Yes,5
20,0.818165123,0.670443296,,,,Mouse,activation,4,Oct_13_16,Yes,5
25,0.782042205,0.656229854,,,,Mouse,activation,4,Oct_13_16,Yes,5
30,0.726417363,0.671284974,,,,Mouse,activation,4,Oct_13_16,Yes,5
35,0.573787391,0.7292611,,,,Mouse,activation,4,Oct_13_16,Yes,5
40,0.692163408,0.640433311,,,,Mouse,activation,4,Oct_13_16,Yes,5
45,0.585844934,0.700705588,,,,Mouse,activation,4,Oct_13_16,Yes,5
50,0.62757659,0.616346121,,,,Mouse,activation,4,Oct_13_16,Yes,5
55,0.528822899,0.646427453,,,,Mouse,activation,4,Oct_13_16,Yes,5
60,0.45734024,0.707745969,,,,Mouse,activation,4,Oct_13_16,Yes,5
65,0.429388642,0.619593918,,,,Mouse,activation,4,Oct_13_16,Yes,5
70,0.371785551,0.712889969,,,,Mouse,activation,4,Oct_13_16,Yes,5
75,0.393848896,0.597838759,,,,Mouse,activation,4,Oct_13_16,Yes,5
80,0.31669414,0.629882097,,,,Mouse,activation,4,Oct_13_16,Yes,5
85,0.351241529,0.523070693,,,,Mouse,activation,4,Oct_13_16,Yes,5
90,0.339280725,0.509948194,,,,Mouse,activation,4,Oct_13_16,Yes,5
-80,0.052572615,0.442503184,,,,Mouse,activation,5,Oct_13_16,Yes,5
-75,0.181315526,0.115966812,,,,Mouse,activation,5,Oct_13_16,Yes,5
-70,0.050767183,0.314329863,,,,Mouse,activation,5,Oct_13_16,Yes,5
-65,0.068210788,0.405882239,,,,Mouse,activation,5,Oct_13_16,Yes,5
-60,0.068313517,0.253294945,,,,Mouse,activation,5,Oct_13_16,Yes,5
-55,0.048925251,0.286866874,,,,Mouse,activation,5,Oct_13_16,Yes,5
-50,0.169406727,0.117493197,,,,Mouse,activation,5,Oct_13_16,Yes,5
-45,0.087652512,0.140380323,,,,Mouse,activation,5,Oct_13_16,Yes,5
-40,0.087127991,0.143432066,,,,Mouse,activation,5,Oct_13_16,Yes,5
-35,0.084354647,0.180056453,,,,Mouse,activation,5,Oct_13_16,Yes,5
-30,0.050054986,0.445554942,,,,Mouse,activation,5,Oct_13_16,Yes,5
-25,0.109435827,0.184631497,,,,Mouse,activation,5,Oct_13_16,Yes,5
-20,0.979585052,0.018033125,,,,Mouse,activation,5,Oct_13_16,Yes,5
-15,1.682403922,0.031232484,,,,Mouse,activation,5,Oct_13_16,Yes,5
-10,2.954669714,0.052960303,,,,Mouse,activation,5,Oct_13_16,Yes,5
-5,2.363615036,0.108140208,,,,Mouse,activation,5,Oct_13_16,Yes,5
0,1.74684906,0.167188153,,,,Mouse,activation,5,Oct_13_16,Yes,5
5,1.578679204,0.195230216,,,,Mouse,activation,5,Oct_13_16,Yes,5
10,1.367582321,0.21681647,,,,Mouse,activation,5,Oct_13_16,Yes,5
15,1.532943487,0.216427982,,,,Mouse,activation,5,Oct_13_16,Yes,5
20,1.253444314,0.23555544,,,,Mouse,activation,5,Oct_13_16,Yes,5
25,1.359820843,0.221437752,,,,Mouse,activation,5,Oct_13_16,Yes,5
30,1.17125833,0.226098374,,,,Mouse,activation,5,Oct_13_16,Yes,5
35,1.004794836,0.243190944,,,,Mouse,activation,5,Oct_13_16,Yes,5
40,0.966071606,0.243419304,,,,Mouse,activation,5,Oct_13_16,Yes,5
45,1.147963762,0.197224051,,,,Mouse,activation,5,Oct_13_16,Yes,5
50,0.76530993,0.248667374,,,,Mouse,activation,5,Oct_13_16,Yes,5
55,0.796168089,0.18264775,,,,Mouse,activation,5,Oct_13_16,Yes,5
60,0.779500127,0.21280922,,,,Mouse,activation,5,Oct_13_16,Yes,5
65,0.668716669,0.186665893,,,,Mouse,activation,5,Oct_13_16,Yes,5
70,0.595785141,0.194658607,,,,Mouse,activation,5,Oct_13_16,Yes,5
75,0.611147404,0.161743179,,,,Mouse,activation,5,Oct_13_16,Yes,5
80,0.494999975,0.177350819,,,,Mouse,activation,5,Oct_13_16,Yes,5
85,0.179616556,0.334167778,,,,Mouse,activation,5,Oct_13_16,Yes,5
90,0.323000073,0.14495863,,,,Mouse,activation,5,Oct_13_16,Yes,5
-80,0.093000352,0.128173336,,,,Gmouse,activation,4,Oct_13_16,Yes,5
-75,0.289282799,0.088500641,,,,Gmouse,activation,4,Oct_13_16,Yes,5
-70,0.104803167,0.205993831,,,,Gmouse,activation,4,Oct_13_16,Yes,5
-65,0.037596557,0.189210072,,,,Gmouse,activation,4,Oct_13_16,Yes,5
-60,0.089067608,0.17700465,,,,Gmouse,activation,4,Oct_13_16,Yes,5
-55,0.021807568,0.31738463,,,,Gmouse,activation,4,Oct_13_16,Yes,5
-50,0.161026925,0.131225079,,,,Gmouse,activation,4,Oct_13_16,Yes,5
-45,0.545861304,0.054495715,,,,Gmouse,activation,4,Oct_13_16,Yes,5
-40,0.08647009,0.466921628,,,,Gmouse,activation,4,Oct_13_16,Yes,5
-35,0.39072603,0.045166049,,,,Gmouse,activation,4,Oct_13_16,Yes,5
-30,0.093081437,0.338743836,,,,Gmouse,activation,4,Oct_13_16,Yes,5
-25,1.61626029,0.030013677,,,,Gmouse,activation,4,Oct_13_16,Yes,5
-20,2.733334303,0.01960491,,,,Gmouse,activation,4,Oct_13_16,Yes,5
-15,2.794536352,0.080727264,,,,Gmouse,activation,4,Oct_13_16,Yes,5
-10,1.991482139,0.336509764,,,,Gmouse,activation,4,Oct_13_16,Yes,5
-5,1.886874795,0.579882145,,,,Gmouse,activation,4,Oct_13_16,Yes,5
0,1.602919102,0.821193755,,,,Gmouse,activation,4,Oct_13_16,Yes,5
5,1.303658366,1.015941024,,,,Gmouse,activation,4,Oct_13_16,Yes,5
10,1.320304394,1.003069282,,,,Gmouse,activation,4,Oct_13_16,Yes,5
15,1.070974708,1.132970333,,,,Gmouse,activation,4,Oct_13_16,Yes,5
20,0.969917476,1.131619453,,,,Gmouse,activation,4,Oct_13_16,Yes,5
25,0.983372748,1.027138472,,,,Gmouse,activation,4,Oct_13_16,Yes,5
30,0.807418823,1.048695207,,,,Gmouse,activation,4,Oct_13_16,Yes,5
35,0.730842173,1.014099479,,,,Gmouse,activation,4,Oct_13_16,Yes,5
40,0.782944918,0.907745183,,,,Gmouse,activation,4,Oct_13_16,Yes,5
45,0.775915921,0.791981876,,,,Gmouse,activation,4,Oct_13_16,Yes,5
50,0.642360687,0.822230816,,,,Gmouse,activation,4,Oct_13_16,Yes,5
55,0.515327156,0.84021455,,,,Gmouse,activation,4,Oct_13_16,Yes,5
60,0.54183197,0.746481419,,,,Gmouse,activation,4,Oct_13_16,Yes,5
65,0.429727674,0.757271707,,,,Gmouse,activation,4,Oct_13_16,Yes,5
70,0.390452713,0.711669207,,,,Gmouse,activation,4,Oct_13_16,Yes,5
75,0.29778707,0.795898378,,,,Gmouse,activation,4,Oct_13_16,Yes,5
80,0.185069993,0.851441562,,,,Gmouse,activation,4,Oct_13_16,Yes,5
85,0.147004172,0.680542529,,,,Gmouse,activation,4,Oct_13_16,Yes,5
90,0.091523968,0.775143504,,,,Gmouse,activation,4,Oct_13_16,Yes,5
-80,0.062337078,0.28991589,,,,Gmouse,activation,5,Oct_13_16,Yes,5
-75,0.03416897,0.540169358,,,,Gmouse,activation,5,Oct_13_16,Yes,5
-70,0.033672541,0.354002565,,,,Gmouse,activation,5,Oct_13_16,Yes,5
-65,0.118130416,0.248718187,,,,Gmouse,activation,5,Oct_13_16,Yes,5
-60,0.048221946,0.247193798,,,,Gmouse,activation,5,Oct_13_16,Yes,5
-55,0.073500283,0.2380362,,,,Gmouse,activation,5,Oct_13_16,Yes,5
-50,0.059910849,0.311284035,,,,Gmouse,activation,5,Oct_13_16,Yes,5
-45,0.243517831,0.083923243,,,,Gmouse,activation,5,Oct_13_16,Yes,5
-40,0.089775339,0.244139701,,,,Gmouse,activation,5,Oct_13_16,Yes,5
-35,0.156362697,0.14038077,,,,Gmouse,activation,5,Oct_13_16,Yes,5
-30,0.159870535,0.198363498,,,,Gmouse,activation,5,Oct_13_16,Yes,5
-25,0.565391541,0.025830992,,,,Gmouse,activation,5,Oct_13_16,Yes,5
-20,2.597811222,0.031048559,,,,Gmouse,activation,5,Oct_13_16,Yes,5
-15,2.685374022,0.083264381,,,,Gmouse,activation,5,Oct_13_16,Yes,5
-10,1.973249912,0.197908491,,,,Gmouse,activation,5,Oct_13_16,Yes,5
-5,1.330027103,0.348172873,,,,Gmouse,activation,5,Oct_13_16,Yes,5
0,1.213338017,0.43696475,,,,Gmouse,activation,5,Oct_13_16,Yes,5
5,1.041502595,0.509867549,,,,Gmouse,activation,5,Oct_13_16,Yes,5
10,0.778954387,0.61126709,,,,Gmouse,activation,5,Oct_13_16,Yes,5
15,0.818118095,0.574248493,,,,Gmouse,activation,5,Oct_13_16,Yes,5
20,0.743085742,0.579681277,,,,Gmouse,activation,5,Oct_13_16,Yes,5
25,0.668688715,0.553349137,,,,Gmouse,activation,5,Oct_13_16,Yes,5
30,0.590263069,0.517382085,,,,Gmouse,activation,5,Oct_13_16,Yes,5
35,0.735462308,0.395711422,,,,Gmouse,activation,5,Oct_13_16,Yes,5
40,0.609728277,0.426519513,,,,Gmouse,activation,5,Oct_13_16,Yes,5
45,0.529580474,0.395856678,,,,Gmouse,activation,5,Oct_13_16,Yes,5
50,0.431071162,0.41913715,,,,Gmouse,activation,5,Oct_13_16,Yes,5
55,0.5379318,0.274549216,,,,Gmouse,activation,5,Oct_13_16,Yes,5
60,0.355603307,0.351868004,,,,Gmouse,activation,5,Oct_13_16,Yes,5
65,0.278811097,0.388488859,,,,Gmouse,activation,5,Oct_13_16,Yes,5
70,0.274714381,0.291442811,,,,Gmouse,activation,5,Oct_13_16,Yes,5
75,0.180887565,0.384521604,,,,Gmouse,activation,5,Oct_13_16,Yes,5
80,0.192377627,0.18157962,,,,Gmouse,activation,5,Oct_13_16,Yes,5
85,0.10730426,0.254821926,,,,Gmouse,activation,5,Oct_13_16,Yes,5
90,0.055627871,0.286864132,,,,Gmouse,activation,5,Oct_13_16,Yes,5
-80,0.049499243,0.469977885,,,,Mouse,activation,6,Oct_13_16,Yes,5
-75,0.093066759,0.2685588,,,,Mouse,activation,6,Oct_13_16,Yes,5
-70,0.038872488,0.717160344,,,,Mouse,activation,6,Oct_13_16,Yes,5
-65,0.114854842,0.256347775,,,,Mouse,activation,6,Oct_13_16,Yes,5
-60,0.046648145,0.399786383,,,,Mouse,activation,6,Oct_13_16,Yes,5
-55,0.175714955,0.120543972,,,,Mouse,activation,6,Oct_13_16,Yes,5
-50,0.092232354,0.381468266,,,,Mouse,activation,6,Oct_13_16,Yes,5
-45,0.182160079,0.170899168,,,,Mouse,activation,6,Oct_13_16,Yes,5
-40,1.978799939,0.006396801,,,,Mouse,activation,6,Oct_13_16,Yes,5
-35,3.166952133,0.008772785,,,,Mouse,activation,6,Oct_13_16,Yes,5
-30,4.561370373,0.013709266,,,,Mouse,activation,6,Oct_13_16,Yes,5
-25,3.094169855,0.031188227,,,,Mouse,activation,6,Oct_13_16,Yes,5
-20,3.363384247,0.04413252,,,,Mouse,activation,6,Oct_13_16,Yes,5
-15,2.88980794,0.108231142,,,,Mouse,activation,6,Oct_13_16,Yes,5
-10,2.52892828,0.279710948,,,,Mouse,activation,6,Oct_13_16,Yes,5
-5,2.333364725,0.408620983,,,,Mouse,activation,6,Oct_13_16,Yes,5
0,1.991720915,0.505081773,,,,Mouse,activation,6,Oct_13_16,Yes,5
5,1.730597496,0.562160611,,,,Mouse,activation,6,Oct_13_16,Yes,5
10,1.767737389,0.567369998,,,,Mouse,activation,6,Oct_13_16,Yes,5
15,1.573455334,0.599820018,,,,Mouse,activation,6,Oct_13_16,Yes,5
20,1.419260979,0.615117669,,,,Mouse,activation,6,Oct_13_16,Yes,5
25,1.253600001,0.627729774,,,,Mouse,activation,6,Oct_13_16,Yes,5
30,1.334204793,0.592161,,,,Mouse,activation,6,Oct_13_16,Yes,5
35,1.216754436,0.604174197,,,,Mouse,activation,6,Oct_13_16,Yes,5
40,1.085749149,0.589127958,,,,Mouse,activation,6,Oct_13_16,Yes,5
45,1.009490371,0.550863624,,,,Mouse,activation,6,Oct_13_16,Yes,5
50,0.979439557,0.545571029,,,,Mouse,activation,6,Oct_13_16,Yes,5
55,1.090119839,0.486093849,,,,Mouse,activation,6,Oct_13_16,Yes,5
60,0.945922434,0.501265109,,,,Mouse,activation,6,Oct_13_16,Yes,5
65,0.902152956,0.469193906,,,,Mouse,activation,6,Oct_13_16,Yes,5
70,0.780655861,0.490366757,,,,Mouse,activation,6,Oct_13_16,Yes,5
75,0.898750544,0.463737607,,,,Mouse,activation,6,Oct_13_16,Yes,5
80,0.824822009,0.418756545,,,,Mouse,activation,6,Oct_13_16,Yes,5
85,0.64814496,0.476110369,,,,Mouse,activation,6,Oct_13_16,Yes,5
90,0.59061718,0.434766471,,,,Mouse,activation,6,Oct_13_16,Yes,5
-80,0.078555852,0.247191444,,,,Mouse,activation,7,Oct_13_16,Yes,5
-75,0.097833805,0.259403378,,,,Mouse,activation,7,Oct_13_16,Yes,5
-70,0.091858417,0.473020643,,,,Mouse,activation,7,Oct_13_16,Yes,5
-65,0.03885996,0.326536834,,,,Mouse,activation,7,Oct_13_16,Yes,5
-60,0.132583827,0.263978064,,,,Mouse,activation,7,Oct_13_16,Yes,5
-55,0.088667005,0.247191444,,,,Mouse,activation,7,Oct_13_16,Yes,5
-50,0.388151079,0.044555683,,,,Mouse,activation,7,Oct_13_16,Yes,5
-45,0.143833876,0.169371918,,,,Mouse,activation,7,Oct_13_16,Yes,5
-40,0.362760842,0.053405657,,,,Mouse,activation,7,Oct_13_16,Yes,5
-35,0.08550033,0.469968915,,,,Mouse,activation,7,Oct_13_16,Yes,5
-30,1.087979078,0.026420107,,,,Mouse,activation,7,Oct_13_16,Yes,5
-25,1.131899595,0.037325345,,,,Mouse,activation,7,Oct_13_16,Yes,5
-20,3.165923595,0.017043741,,,,Mouse,activation,7,Oct_13_16,Yes,5
-15,3.817468643,0.044762932,,,,Mouse,activation,7,Oct_13_16,Yes,5
-10,2.36950016,0.133260876,,,,Mouse,activation,7,Oct_13_16,Yes,5
-5,1.630145311,0.310514003,,,,Mouse,activation,7,Oct_13_16,Yes,5
0,1.566361666,0.441622287,,,,Mouse,activation,7,Oct_13_16,Yes,5
5,1.189870477,0.5960989,,,,Mouse,activation,7,Oct_13_16,Yes,5
10,1.050690889,0.637678742,,,,Mouse,activation,7,Oct_13_16,Yes,5
15,0.959179759,0.677961886,,,,Mouse,activation,7,Oct_13_16,Yes,5
20,0.824803174,0.699999452,,,,Mouse,activation,7,Oct_13_16,Yes,5
25,0.765768349,0.674540043,,,,Mouse,activation,7,Oct_13_16,Yes,5
30,0.626527071,0.6617589,,,,Mouse,activation,7,Oct_13_16,Yes,5
35,0.689379334,0.577690542,,,,Mouse,activation,7,Oct_13_16,Yes,5
40,0.588671565,0.56555593,,,,Mouse,activation,7,Oct_13_16,Yes,5
45,0.471891463,0.583670318,,,,Mouse,activation,7,Oct_13_16,Yes,5
50,0.387444973,0.504760265,,,,Mouse,activation,7,Oct_13_16,Yes,5
55,0.221954852,0.606384218,,,,Mouse,activation,7,Oct_13_16,Yes,5
60,0.177213416,0.457764417,,,,Mouse,activation,7,Oct_13_16,Yes,5
65,0.071008742,0.360106051,,,,Mouse,activation,7,Oct_13_16,Yes,5
70,0,NA,,,,Mouse,activation,7,Oct_13_16,Yes,5
75,0.02180736,0.476081491,,,,Mouse,activation,7,Oct_13_16,Yes,5
80,0.008181693,0.469977885,,,,Mouse,activation,7,Oct_13_16,Yes,5
85,0.006078971,0.34789905,,,,Mouse,activation,7,Oct_13_16,Yes,5
90,0.091634966,0.1342794,,,,Mouse,activation,7,Oct_13_16,Yes,5
-80,0.062522963,0.402830482,,,,Mouse,activation,8,Oct_13_16,Yes,5
-75,0.049170919,0.500486374,,,,Mouse,activation,8,Oct_13_16,Yes,5
-70,0.061796416,0.479124159,,,,Mouse,activation,8,Oct_13_16,Yes,5
-65,0.056959122,0.445554942,,,,Mouse,activation,8,Oct_13_16,Yes,5
-60,0.048837397,0.393675268,,,,Mouse,activation,8,Oct_13_16,Yes,5
-55,0.085498698,0.25635156,,,,Mouse,activation,8,Oct_13_16,Yes,5
-50,0.063656494,0.292967647,,,,Mouse,activation,8,Oct_13_16,Yes,5
-45,0.054323561,0.509641588,,,,Mouse,activation,8,Oct_13_16,Yes,5
-40,0.063538097,0.35705772,,,,Mouse,activation,8,Oct_13_16,Yes,5
-35,0.575988531,0.045122448,,,,Mouse,activation,8,Oct_13_16,Yes,5
-30,0.170419574,0.222777471,,,,Mouse,activation,8,Oct_13_16,Yes,5
-25,0.452071697,0.062255897,,,,Mouse,activation,8,Oct_13_16,Yes,5
-20,1.693765402,0.010518963,,,,Mouse,activation,8,Oct_13_16,Yes,5
-15,2.944054604,0.033832677,,,,Mouse,activation,8,Oct_13_16,Yes,5
-10,2.599355698,0.104482651,,,,Mouse,activation,8,Oct_13_16,Yes,5
-5,2.079854488,0.246139526,,,,Mouse,activation,8,Oct_13_16,Yes,5
0,1.681219578,0.407300979,,,,Mouse,activation,8,Oct_13_16,Yes,5
5,1.323244572,0.572269917,,,,Mouse,activation,8,Oct_13_16,Yes,5
10,1.079405069,0.709565699,,,,Mouse,activation,8,Oct_13_16,Yes,5
15,1.146540403,0.685421467,,,,Mouse,activation,8,Oct_13_16,Yes,5
20,0.960282981,0.744268298,,,,Mouse,activation,8,Oct_13_16,Yes,5
25,0.918903112,0.749900281,,,,Mouse,activation,8,Oct_13_16,Yes,5
30,0.8158108,0.752803743,,,,Mouse,activation,8,Oct_13_16,Yes,5
35,0.816240251,0.710042357,,,,Mouse,activation,8,Oct_13_16,Yes,5
40,0.649593115,0.772603512,,,,Mouse,activation,8,Oct_13_16,Yes,5
45,0.661212623,0.670478463,,,,Mouse,activation,8,Oct_13_16,Yes,5
50,0.569714546,0.684356391,,,,Mouse,activation,8,Oct_13_16,Yes,5
55,0.581987321,0.581578076,,,,Mouse,activation,8,Oct_13_16,Yes,5
60,0.574846804,0.566864014,,,,Mouse,activation,8,Oct_13_16,Yes,5
65,0.521126866,0.51018846,,,,Mouse,activation,8,Oct_13_16,Yes,5
70,0.44967255,0.497785568,,,,Mouse,activation,8,Oct_13_16,Yes,5
75,0.304050595,0.56823796,,,,Mouse,activation,8,Oct_13_16,Yes,5
80,0.296659261,0.514526367,,,,Mouse,activation,8,Oct_13_16,Yes,5
85,0.220356673,0.508422971,,,,Mouse,activation,8,Oct_13_16,Yes,5
90,0.126685411,0.653076768,,,,Mouse,activation,8,Oct_13_16,Yes,5
-80,0.08513546,0.225829214,,,,Gmouse,activation,6,Oct_13_16,Yes,5
-75,0.093187854,0.146483824,,,,Gmouse,activation,6,Oct_13_16,Yes,5
-70,0.061645396,0.283812404,,,,Gmouse,activation,6,Oct_13_16,Yes,5
-65,0.072625279,0.219725728,,,,Gmouse,activation,6,Oct_13_16,Yes,5
-60,0.056230549,0.369268328,,,,Gmouse,activation,6,Oct_13_16,Yes,5
-55,0.041023411,0.393675268,,,,Gmouse,activation,6,Oct_13_16,Yes,5
-50,0.046358224,0.485232264,,,,Gmouse,activation,6,Oct_13_16,Yes,5
-45,0.061714523,0.299071133,,,,Gmouse,activation,6,Oct_13_16,Yes,5
-40,0.058916893,0.329588592,,,,Gmouse,activation,6,Oct_13_16,Yes,5
-35,0.055190295,0.369261295,,,,Gmouse,activation,6,Oct_13_16,Yes,5
-30,0.050663564,0.436408013,,,,Gmouse,activation,6,Oct_13_16,Yes,5
-25,0.798400164,0.022684744,,,,Gmouse,activation,6,Oct_13_16,Yes,5
-20,3.032917023,0.007708821,,,,Gmouse,activation,6,Oct_13_16,Yes,5
-15,4.09367466,0.026989548,,,,Gmouse,activation,6,Oct_13_16,Yes,5
-10,2.788712263,0.109207831,,,,Gmouse,activation,6,Oct_13_16,Yes,5
-5,2.058623791,0.264360458,,,,Gmouse,activation,6,Oct_13_16,Yes,5
0,1.81954217,0.378170192,,,,Gmouse,activation,6,Oct_13_16,Yes,5
5,1.484623432,0.482352734,,,,Gmouse,activation,6,Oct_13_16,Yes,5
10,1.349791527,0.536455393,,,,Gmouse,activation,6,Oct_13_16,Yes,5
15,1.25601697,0.556271732,,,,Gmouse,activation,6,Oct_13_16,Yes,5
20,1.192786694,0.55654341,,,,Gmouse,activation,6,Oct_13_16,Yes,5
25,1.066678524,0.570358574,,,,Gmouse,activation,6,Oct_13_16,Yes,5
30,1.029320955,0.560893953,,,,Gmouse,activation,6,Oct_13_16,Yes,5
35,0.96234411,0.528592169,,,,Gmouse,activation,6,Oct_13_16,Yes,5
40,0.923117995,0.510670066,,,,Gmouse,activation,6,Oct_13_16,Yes,5
45,0.965860724,0.443531483,,,,Gmouse,activation,6,Oct_13_16,Yes,5
50,0.826216698,0.440766424,,,,Gmouse,activation,6,Oct_13_16,Yes,5
55,0.811889112,0.43334949,,,,Gmouse,activation,6,Oct_13_16,Yes,5
60,0.823209822,0.392659485,,,,Gmouse,activation,6,Oct_13_16,Yes,5
65,0.74496001,0.371805757,,,,Gmouse,activation,6,Oct_13_16,Yes,5
70,0.683769107,0.343141109,,,,Gmouse,activation,6,Oct_13_16,Yes,5
75,0.602000356,0.356765091,,,,Gmouse,activation,6,Oct_13_16,Yes,5
80,0.531647205,0.338418007,,,,Gmouse,activation,6,Oct_13_16,Yes,5
85,0.404083192,0.391758382,,,,Gmouse,activation,6,Oct_13_16,Yes,5
90,0.276235938,0.472717255,,,,Gmouse,activation,6,Oct_13_16,Yes,5
-80,0.264402241,0.061339788,,,,Mouse,activation,1,Oct_21_16,Yes,6
-75,0.194275647,0.135803416,,,,Mouse,activation,1,Oct_21_16,Yes,6
-70,0.054310553,0.354002565,,,,Mouse,activation,1,Oct_21_16,Yes,6
-65,0.052411966,0.363157809,,,,Mouse,activation,1,Oct_21_16,Yes,6
-60,0.08604911,0.250243187,,,,Mouse,activation,1,Oct_21_16,Yes,6
-55,0.075600289,0.259398431,,,,Mouse,activation,1,Oct_21_16,Yes,6
-50,0.348828912,0.068053938,,,,Mouse,activation,1,Oct_21_16,Yes,6
-45,0.056399141,0.320439458,,,,Mouse,activation,1,Oct_21_16,Yes,6
-40,0.121984072,0.175475404,,,,Mouse,activation,1,Oct_21_16,Yes,6
-35,0.163936526,0.186156511,,,,Mouse,activation,1,Oct_21_16,Yes,6
-30,0.13488096,0.151062727,,,,Mouse,activation,1,Oct_21_16,Yes,6
-25,0.293114662,0.084228642,,,,Mouse,activation,1,Oct_21_16,Yes,6
-20,4.039298534,0.008678259,,,,Mouse,activation,1,Oct_21_16,Yes,6
-15,4.354783535,0.021825496,,,,Mouse,activation,1,Oct_21_16,Yes,6
-10,3.988066673,0.067503929,,,,Mouse,activation,1,Oct_21_16,Yes,6
-5,3.275800943,0.134675533,,,,Mouse,activation,1,Oct_21_16,Yes,6
0,2.619552612,0.202546015,,,,Mouse,activation,1,Oct_21_16,Yes,6
5,2.35703516,0.243988052,,,,Mouse,activation,1,Oct_21_16,Yes,6
10,2.101171732,0.271926105,,,,Mouse,activation,1,Oct_21_16,Yes,6
15,1.828841567,0.287629306,,,,Mouse,activation,1,Oct_21_16,Yes,6
20,1.609956622,0.288131297,,,,Mouse,activation,1,Oct_21_16,Yes,6
25,1.722183704,0.274749219,,,,Mouse,activation,1,Oct_21_16,Yes,6
30,1.536919832,0.267649651,,,,Mouse,activation,1,Oct_21_16,Yes,6
