Voltage,Current,Species,Recording,replicate,Date,Venom,Quality,Set
-10,-0.281982422,Rat,activation,4,Oct_12_16,Late,Good,5
-5,-0.426635742,Rat,activation,4,Oct_12_16,Late,Good,5
0,-0.475158691,Rat,activation,4,Oct_12_16,Late,Good,5
5,-0.514526367,Rat,activation,4,Oct_12_16,Late,Good,5
10,-0.491638184,Rat,activation,4,Oct_12_16,Late,Good,5
15,-0.449829102,Rat,activation,4,Oct_12_16,Late,Good,5
20,-0.438842773,Rat,activation,4,Oct_12_16,Late,Good,5
25,-0.38848877,Rat,activation,4,Oct_12_16,Late,Good,5
30,-0.362243652,Rat,activation,4,Oct_12_16,Late,Good,5
35,-0.319824219,Rat,activation,4,Oct_12_16,Late,Good,5
40,-0.295410156,Rat,activation,4,Oct_12_16,Late,Good,5
45,-0.268249512,Rat,activation,4,Oct_12_16,Late,Good,5
50,-0.258789063,Rat,activation,4,Oct_12_16,Late,Good,5
55,-0.229187012,Rat,activation,4,Oct_12_16,Late,Good,5
60,-0.213928223,Rat,activation,4,Oct_12_16,Late,Good,5
65,-0.184631348,Rat,activation,4,Oct_12_16,Late,Good,5
70,-0.171203613,Rat,activation,4,Oct_12_16,Late,Good,5
75,-0.140380859,Rat,activation,4,Oct_12_16,Late,Good,5
80,-0.149230957,Rat,activation,4,Oct_12_16,Late,Good,5
85,-0.140075684,Rat,activation,4,Oct_12_16,Late,Good,5
90,-0.068359375,Rat,activation,4,Oct_12_16,Late,Good,5
-80,-0.025634766,Mouse,activation,1,Oct_13_16,No,Good,5
-75,-0.029602051,Mouse,activation,1,Oct_13_16,No,Good,5
-70,-0.028076172,Mouse,activation,1,Oct_13_16,No,Good,5
-65,-0.021972656,Mouse,activation,1,Oct_13_16,No,Good,5
-60,-0.022888184,Mouse,activation,1,Oct_13_16,No,Good,5
-55,-0.03112793,Mouse,activation,1,Oct_13_16,No,Good,5
-50,-0.033569336,Mouse,activation,1,Oct_13_16,No,Good,5
-45,-0.021057129,Mouse,activation,1,Oct_13_16,No,Good,5
-40,-0.032958984,Mouse,activation,1,Oct_13_16,No,Good,5
-35,-0.028381348,Mouse,activation,1,Oct_13_16,No,Good,5
-30,-0.039672852,Mouse,activation,1,Oct_13_16,No,Good,5
-25,-0.04486084,Mouse,activation,1,Oct_13_16,No,Good,5
-20,-0.11505127,Mouse,activation,1,Oct_13_16,No,Good,5
-15,-0.620117188,Mouse,activation,1,Oct_13_16,No,Good,5
-10,-1.637878418,Mouse,activation,1,Oct_13_16,No,Good,5
-5,-1.840209961,Mouse,activation,1,Oct_13_16,No,Good,5
0,-1.878051758,Mouse,activation,1,Oct_13_16,No,Good,5
5,-1.840820313,Mouse,activation,1,Oct_13_16,No,Good,5
10,-1.771850586,Mouse,activation,1,Oct_13_16,No,Good,5
15,-1.681518555,Mouse,activation,1,Oct_13_16,No,Good,5
20,-1.554260254,Mouse,activation,1,Oct_13_16,No,Good,5
25,-1.467590332,Mouse,activation,1,Oct_13_16,No,Good,5
30,-1.396789551,Mouse,activation,1,Oct_13_16,No,Good,5
35,-1.278381348,Mouse,activation,1,Oct_13_16,No,Good,5
40,-1.192016602,Mouse,activation,1,Oct_13_16,No,Good,5
45,-1.094055176,Mouse,activation,1,Oct_13_16,No,Good,5
50,-1.02142334,Mouse,activation,1,Oct_13_16,No,Good,5
55,-0.939331055,Mouse,activation,1,Oct_13_16,No,Good,5
60,-0.858154297,Mouse,activation,1,Oct_13_16,No,Good,5
65,-0.772705078,Mouse,activation,1,Oct_13_16,No,Good,5
70,-0.721740723,Mouse,activation,1,Oct_13_16,No,Good,5
75,-0.617980957,Mouse,activation,1,Oct_13_16,No,Good,5
80,-0.549316406,Mouse,activation,1,Oct_13_16,No,Good,5
85,-0.458374023,Mouse,activation,1,Oct_13_16,No,Good,5
90,-0.356750488,Mouse,activation,1,Oct_13_16,No,Good,5
-80,-0.030212402,Mouse,activation,1,Oct_13_16,Yes,Good,5
-75,-0.029602051,Mouse,activation,1,Oct_13_16,Yes,Good,5
-70,-0.018310547,Mouse,activation,1,Oct_13_16,Yes,Good,5
-65,-0.030212402,Mouse,activation,1,Oct_13_16,Yes,Good,5
-60,-0.036621094,Mouse,activation,1,Oct_13_16,Yes,Good,5
-55,-0.040588379,Mouse,activation,1,Oct_13_16,Yes,Good,5
-50,-0.061950684,Mouse,activation,1,Oct_13_16,Yes,Good,5
-45,-0.075378418,Mouse,activation,1,Oct_13_16,Yes,Good,5
-40,-0.125732422,Mouse,activation,1,Oct_13_16,Yes,Good,5
-35,-0.192871094,Mouse,activation,1,Oct_13_16,Yes,Good,5
-30,-0.253295898,Mouse,activation,1,Oct_13_16,Yes,Good,5
-25,-0.311584473,Mouse,activation,1,Oct_13_16,Yes,Good,5
-20,-0.399475098,Mouse,activation,1,Oct_13_16,Yes,Good,5
-15,-0.69519043,Mouse,activation,1,Oct_13_16,Yes,Good,5
-10,-1.358947754,Mouse,activation,1,Oct_13_16,Yes,Good,5
-5,-1.617431641,Mouse,activation,1,Oct_13_16,Yes,Good,5
0,-1.67388916,Mouse,activation,1,Oct_13_16,Yes,Good,5
5,-1.632385254,Mouse,activation,1,Oct_13_16,Yes,Good,5
10,-1.583557129,Mouse,activation,1,Oct_13_16,Yes,Good,5
15,-1.487426758,Mouse,activation,1,Oct_13_16,Yes,Good,5
20,-1.376342773,Mouse,activation,1,Oct_13_16,Yes,Good,5
25,-1.269836426,Mouse,activation,1,Oct_13_16,Yes,Good,5
30,-1.166687012,Mouse,activation,1,Oct_13_16,Yes,Good,5
35,-1.069641113,Mouse,activation,1,Oct_13_16,Yes,Good,5
40,-0.981445313,Mouse,activation,1,Oct_13_16,Yes,Good,5
45,-0.898742676,Mouse,activation,1,Oct_13_16,Yes,Good,5
50,-0.80871582,Mouse,activation,1,Oct_13_16,Yes,Good,5
55,-0.7421875,Mouse,activation,1,Oct_13_16,Yes,Good,5
60,-0.67199707,Mouse,activation,1,Oct_13_16,Yes,Good,5
65,-0.614013672,Mouse,activation,1,Oct_13_16,Yes,Good,5
70,-0.536804199,Mouse,activation,1,Oct_13_16,Yes,Good,5
75,-0.495300293,Mouse,activation,1,Oct_13_16,Yes,Good,5
80,-0.423278809,Mouse,activation,1,Oct_13_16,Yes,Good,5
85,-0.323181152,Mouse,activation,1,Oct_13_16,Yes,Good,5
90,-0.265808105,Mouse,activation,1,Oct_13_16,Yes,Good,5
-80,-0.037231445,Mouse,activation,1,Oct_13_16,Late,Good,5
-75,-0.034484863,Mouse,activation,1,Oct_13_16,Late,Good,5
-70,-0.038146973,Mouse,activation,1,Oct_13_16,Late,Good,5
-65,-0.032043457,Mouse,activation,1,Oct_13_16,Late,Good,5
-60,-0.055847168,Mouse,activation,1,Oct_13_16,Late,Good,5
-55,-0.066223145,Mouse,activation,1,Oct_13_16,Late,Good,5
-50,-0.07598877,Mouse,activation,1,Oct_13_16,Late,Good,5
-45,-0.112609863,Mouse,activation,1,Oct_13_16,Late,Good,5
-40,-0.158996582,Mouse,activation,1,Oct_13_16,Late,Good,5
-35,-0.255126953,Mouse,activation,1,Oct_13_16,Late,Good,5
-30,-0.373840332,Mouse,activation,1,Oct_13_16,Late,Good,5
-25,-0.452880859,Mouse,activation,1,Oct_13_16,Late,Good,5
-20,-0.569458008,Mouse,activation,1,Oct_13_16,Late,Good,5
-15,-0.897216797,Mouse,activation,1,Oct_13_16,Late,Good,5
-10,-1.486206055,Mouse,activation,1,Oct_13_16,Late,Good,5
-5,-1.674499512,Mouse,activation,1,Oct_13_16,Late,Good,5
0,-1.701965332,Mouse,activation,1,Oct_13_16,Late,Good,5
5,-1.655578613,Mouse,activation,1,Oct_13_16,Late,Good,5
10,-1.594238281,Mouse,activation,1,Oct_13_16,Late,Good,5
15,-1.486816406,Mouse,activation,1,Oct_13_16,Late,Good,5
20,-1.38458252,Mouse,activation,1,Oct_13_16,Late,Good,5
25,-1.275939941,Mouse,activation,1,Oct_13_16,Late,Good,5
30,-1.184082031,Mouse,activation,1,Oct_13_16,Late,Good,5
35,-1.09375,Mouse,activation,1,Oct_13_16,Late,Good,5
40,-0.998535156,Mouse,activation,1,Oct_13_16,Late,Good,5
45,-0.901184082,Mouse,activation,1,Oct_13_16,Late,Good,5
50,-0.827636719,Mouse,activation,1,Oct_13_16,Late,Good,5
55,-0.737609863,Mouse,activation,1,Oct_13_16,Late,Good,5
60,-0.69152832,Mouse,activation,1,Oct_13_16,Late,Good,5
65,-0.600280762,Mouse,activation,1,Oct_13_16,Late,Good,5
70,-0.543823242,Mouse,activation,1,Oct_13_16,Late,Good,5
75,-0.455627441,Mouse,activation,1,Oct_13_16,Late,Good,5
80,-0.373535156,Mouse,activation,1,Oct_13_16,Late,Good,5
85,-0.308227539,Mouse,activation,1,Oct_13_16,Late,Good,5
90,-0.235900879,Mouse,activation,1,Oct_13_16,Late,Good,5
-80,-0.024719238,Gmouse,activation,1,Oct_13_16,No,Good,5
-75,-0.014648438,Gmouse,activation,1,Oct_13_16,No,Good,5
-70,-0.015563965,Gmouse,activation,1,Oct_13_16,No,Good,5
-65,-0.028381348,Gmouse,activation,1,Oct_13_16,No,Good,5
-60,-0.014038086,Gmouse,activation,1,Oct_13_16,No,Good,5
-55,-0.010375977,Gmouse,activation,1,Oct_13_16,No,Good,5
-50,-0.033569336,Gmouse,activation,1,Oct_13_16,No,Good,5
-45,-0.013122559,Gmouse,activation,1,Oct_13_16,No,Good,5
-40,-0.006713867,Gmouse,activation,1,Oct_13_16,No,Good,5
-35,-0.022888184,Gmouse,activation,1,Oct_13_16,No,Good,5
-30,-0.013427734,Gmouse,activation,1,Oct_13_16,No,Good,5
-25,-0.010375977,Gmouse,activation,1,Oct_13_16,No,Good,5
-20,-0.044555664,Gmouse,activation,1,Oct_13_16,No,Good,5
-15,-0.127868652,Gmouse,activation,1,Oct_13_16,No,Good,5
-10,-0.40802002,Gmouse,activation,1,Oct_13_16,No,Good,5
-5,-0.885925293,Gmouse,activation,1,Oct_13_16,No,Good,5
0,-1.269226074,Gmouse,activation,1,Oct_13_16,No,Good,5
5,-1.465148926,Gmouse,activation,1,Oct_13_16,No,Good,5
10,-1.520690918,Gmouse,activation,1,Oct_13_16,No,Good,5
15,-1.488342285,Gmouse,activation,1,Oct_13_16,No,Good,5
20,-1.420898438,Gmouse,activation,1,Oct_13_16,No,Good,5
25,-1.358337402,Gmouse,activation,1,Oct_13_16,No,Good,5
30,-1.260986328,Gmouse,activation,1,Oct_13_16,No,Good,5
35,-1.166992188,Gmouse,activation,1,Oct_13_16,No,Good,5
40,-1.094665527,Gmouse,activation,1,Oct_13_16,No,Good,5
45,-1.003723145,Gmouse,activation,1,Oct_13_16,No,Good,5
50,-0.932006836,Gmouse,activation,1,Oct_13_16,No,Good,5
55,-0.855102539,Gmouse,activation,1,Oct_13_16,No,Good,5
60,-0.791931152,Gmouse,activation,1,Oct_13_16,No,Good,5
65,-0.715332031,Gmouse,activation,1,Oct_13_16,No,Good,5
70,-0.654296875,Gmouse,activation,1,Oct_13_16,No,Good,5
75,-0.608215332,Gmouse,activation,1,Oct_13_16,No,Good,5
80,-0.551147461,Gmouse,activation,1,Oct_13_16,No,Good,5
85,-0.473022461,Gmouse,activation,1,Oct_13_16,No,Good,5
90,-0.41809082,Gmouse,activation,1,Oct_13_16,No,Good,5
-80,-0.023498535,Gmouse,activation,1,Oct_13_16,Yes,Good,5
-75,-0.010681152,Gmouse,activation,1,Oct_13_16,Yes,Good,5
-70,-0.023498535,Gmouse,activation,1,Oct_13_16,Yes,Good,5
-65,-0.016784668,Gmouse,activation,1,Oct_13_16,Yes,Good,5
-60,-0.017089844,Gmouse,activation,1,Oct_13_16,Yes,Good,5
-55,-0.013122559,Gmouse,activation,1,Oct_13_16,Yes,Good,5
-50,-0.023498535,Gmouse,activation,1,Oct_13_16,Yes,Good,5
-45,-0.019836426,Gmouse,activation,1,Oct_13_16,Yes,Good,5
-40,-0.025939941,Gmouse,activation,1,Oct_13_16,Yes,Good,5
-35,-0.045776367,Gmouse,activation,1,Oct_13_16,Yes,Good,5
-30,-0.061340332,Gmouse,activation,1,Oct_13_16,Yes,Good,5
-25,-0.085449219,Gmouse,activation,1,Oct_13_16,Yes,Good,5
-20,-0.119628906,Gmouse,activation,1,Oct_13_16,Yes,Good,5
-15,-0.217285156,Gmouse,activation,1,Oct_13_16,Yes,Good,5
-10,-0.495300293,Gmouse,activation,1,Oct_13_16,Yes,Good,5
-5,-0.919494629,Gmouse,activation,1,Oct_13_16,Yes,Good,5
0,-1.226196289,Gmouse,activation,1,Oct_13_16,Yes,Good,5
5,-1.343078613,Gmouse,activation,1,Oct_13_16,Yes,Good,5
10,-1.365356445,Gmouse,activation,1,Oct_13_16,Yes,Good,5
15,-1.328735352,Gmouse,activation,1,Oct_13_16,Yes,Good,5
20,-1.264648438,Gmouse,activation,1,Oct_13_16,Yes,Good,5
25,-1.194763184,Gmouse,activation,1,Oct_13_16,Yes,Good,5
30,-1.123962402,Gmouse,activation,1,Oct_13_16,Yes,Good,5
35,-1.0546875,Gmouse,activation,1,Oct_13_16,Yes,Good,5
40,-0.991821289,Gmouse,activation,1,Oct_13_16,Yes,Good,5
45,-0.888671875,Gmouse,activation,1,Oct_13_16,Yes,Good,5
50,-0.827026367,Gmouse,activation,1,Oct_13_16,Yes,Good,5
55,-0.750427246,Gmouse,activation,1,Oct_13_16,Yes,Good,5
60,-0.703735352,Gmouse,activation,1,Oct_13_16,Yes,Good,5
65,-0.658569336,Gmouse,activation,1,Oct_13_16,Yes,Good,5
70,-0.58807373,Gmouse,activation,1,Oct_13_16,Yes,Good,5
75,-0.53314209,Gmouse,activation,1,Oct_13_16,Yes,Good,5
80,-0.474853516,Gmouse,activation,1,Oct_13_16,Yes,Good,5
85,-0.405273438,Gmouse,activation,1,Oct_13_16,Yes,Good,5
90,-0.361022949,Gmouse,activation,1,Oct_13_16,Yes,Good,5
-80,-0.022583008,Gmouse,activation,1,Oct_13_16,Late,Good,5
-75,-0.026550293,Gmouse,activation,1,Oct_13_16,Late,Good,5
-70,-0.023803711,Gmouse,activation,1,Oct_13_16,Late,Good,5
-65,-0.022888184,Gmouse,activation,1,Oct_13_16,Late,Good,5
-60,-0.01159668,Gmouse,activation,1,Oct_13_16,Late,Good,5
-55,-0.032653809,Gmouse,activation,1,Oct_13_16,Late,Good,5
-50,-0.025939941,Gmouse,activation,1,Oct_13_16,Late,Good,5
-45,-0.033874512,Gmouse,activation,1,Oct_13_16,Late,Good,5
-40,-0.041809082,Gmouse,activation,1,Oct_13_16,Late,Good,5
-35,-0.065307617,Gmouse,activation,1,Oct_13_16,Late,Good,5
-30,-0.091247559,Gmouse,activation,1,Oct_13_16,Late,Good,5
-25,-0.115966797,Gmouse,activation,1,Oct_13_16,Late,Good,5
-20,-0.172119141,Gmouse,activation,1,Oct_13_16,Late,Good,5
-15,-0.29876709,Gmouse,activation,1,Oct_13_16,Late,Good,5
-10,-0.5859375,Gmouse,activation,1,Oct_13_16,Late,Good,5
-5,-0.943603516,Gmouse,activation,1,Oct_13_16,Late,Good,5
0,-1.148376465,Gmouse,activation,1,Oct_13_16,Late,Good,5
5,-1.251525879,Gmouse,activation,1,Oct_13_16,Late,Good,5
10,-1.251831055,Gmouse,activation,1,Oct_13_16,Late,Good,5
15,-1.228942871,Gmouse,activation,1,Oct_13_16,Late,Good,5
20,-1.182556152,Gmouse,activation,1,Oct_13_16,Late,Good,5
25,-1.098937988,Gmouse,activation,1,Oct_13_16,Late,Good,5
30,-1.014404297,Gmouse,activation,1,Oct_13_16,Late,Good,5
35,-0.946655273,Gmouse,activation,1,Oct_13_16,Late,Good,5
40,-0.867004395,Gmouse,activation,1,Oct_13_16,Late,Good,5
45,-0.798339844,Gmouse,activation,1,Oct_13_16,Late,Good,5
50,-0.734863281,Gmouse,activation,1,Oct_13_16,Late,Good,5
55,-0.657958984,Gmouse,activation,1,Oct_13_16,Late,Good,5
60,-0.597229004,Gmouse,activation,1,Oct_13_16,Late,Good,5
65,-0.57220459,Gmouse,activation,1,Oct_13_16,Late,Good,5
70,-0.517883301,Gmouse,activation,1,Oct_13_16,Late,Good,5
75,-0.471801758,Gmouse,activation,1,Oct_13_16,Late,Good,5
80,-0.406188965,Gmouse,activation,1,Oct_13_16,Late,Good,5
85,-0.347900391,Gmouse,activation,1,Oct_13_16,Late,Good,5
90,-0.312805176,Gmouse,activation,1,Oct_13_16,Late,Good,5
-80,-0.025024414,Mouse,activation,2,Oct_13_16,No,Good,5
-75,-0.038452148,Mouse,activation,2,Oct_13_16,No,Good,5
-70,-0.015869141,Mouse,activation,2,Oct_13_16,No,Good,5
-65,-0.028381348,Mouse,activation,2,Oct_13_16,No,Good,5
-60,-0.021057129,Mouse,activation,2,Oct_13_16,No,Good,5
-55,-0.015563965,Mouse,activation,2,Oct_13_16,No,Good,5
-50,-0.025634766,Mouse,activation,2,Oct_13_16,No,Good,5
-45,-0.016479492,Mouse,activation,2,Oct_13_16,No,Good,5
-40,-0.023193359,Mouse,activation,2,Oct_13_16,No,Good,5
-35,-0.022583008,Mouse,activation,2,Oct_13_16,No,Good,5
-30,-0.067138672,Mouse,activation,2,Oct_13_16,No,Good,5
-25,-0.230712891,Mouse,activation,2,Oct_13_16,No,Good,5
-20,-0.72265625,Mouse,activation,2,Oct_13_16,No,Good,5
-15,-1.457824707,Mouse,activation,2,Oct_13_16,No,Good,5
-10,-1.759033203,Mouse,activation,2,Oct_13_16,No,Good,5
-5,-1.787719727,Mouse,activation,2,Oct_13_16,No,Good,5
0,-1.76361084,Mouse,activation,2,Oct_13_16,No,Good,5
5,-1.66809082,Mouse,activation,2,Oct_13_16,No,Good,5
10,-1.54296875,Mouse,activation,2,Oct_13_16,No,Good,5
15,-1.426086426,Mouse,activation,2,Oct_13_16,No,Good,5
20,-1.295776367,Mouse,activation,2,Oct_13_16,No,Good,5
25,-1.190490723,Mouse,activation,2,Oct_13_16,No,Good,5
30,-1.050109863,Mouse,activation,2,Oct_13_16,No,Good,5
35,-0.952758789,Mouse,activation,2,Oct_13_16,No,Good,5
40,-0.830383301,Mouse,activation,2,Oct_13_16,No,Good,5
45,-0.693664551,Mouse,activation,2,Oct_13_16,No,Good,5
50,-0.531921387,Mouse,activation,2,Oct_13_16,No,Good,5
55,-0.402526855,Mouse,activation,2,Oct_13_16,No,Good,5
60,-0.28717041,Mouse,activation,2,Oct_13_16,No,Good,5
65,-0.12298584,Mouse,activation,2,Oct_13_16,No,Good,5
70,-0.01739502,Mouse,activation,2,Oct_13_16,No,Good,5
75,-0.001831055,Mouse,activation,2,Oct_13_16,No,Good,5
80,-0.007629395,Mouse,activation,2,Oct_13_16,No,Good,5
85,0.002441406,Mouse,activation,2,Oct_13_16,No,Good,5
90,-0.00579834,Mouse,activation,2,Oct_13_16,No,Good,5
-80,-0.018615723,Mouse,activation,2,Oct_13_16,Yes,Good,5
-75,-0.018615723,Mouse,activation,2,Oct_13_16,Yes,Good,5
-70,-0.018615723,Mouse,activation,2,Oct_13_16,Yes,Good,5
-65,-0.024108887,Mouse,activation,2,Oct_13_16,Yes,Good,5
-60,-0.026855469,Mouse,activation,2,Oct_13_16,Yes,Good,5
-55,-0.038757324,Mouse,activation,2,Oct_13_16,Yes,Good,5
-50,-0.065612793,Mouse,activation,2,Oct_13_16,Yes,Good,5
-45,-0.098571777,Mouse,activation,2,Oct_13_16,Yes,Good,5
-40,-0.123291016,Mouse,activation,2,Oct_13_16,Yes,Good,5
-35,-0.163574219,Mouse,activation,2,Oct_13_16,Yes,Good,5
-30,-0.196838379,Mouse,activation,2,Oct_13_16,Yes,Good,5
-25,-0.252990723,Mouse,activation,2,Oct_13_16,Yes,Good,5
-20,-0.391540527,Mouse,activation,2,Oct_13_16,Yes,Good,5
-15,-0.621337891,Mouse,activation,2,Oct_13_16,Yes,Good,5
-10,-0.817871094,Mouse,activation,2,Oct_13_16,Yes,Good,5
-5,-0.871276855,Mouse,activation,2,Oct_13_16,Yes,Good,5
0,-0.863037109,Mouse,activation,2,Oct_13_16,Yes,Good,5
5,-0.809326172,Mouse,activation,2,Oct_13_16,Yes,Good,5
10,-0.736694336,Mouse,activation,2,Oct_13_16,Yes,Good,5
15,-0.672912598,Mouse,activation,2,Oct_13_16,Yes,Good,5
20,-0.601501465,Mouse,activation,2,Oct_13_16,Yes,Good,5
25,-0.508728027,Mouse,activation,2,Oct_13_16,Yes,Good,5
30,-0.452880859,Mouse,activation,2,Oct_13_16,Yes,Good,5
35,-0.41229248,Mouse,activation,2,Oct_13_16,Yes,Good,5
40,-0.360107422,Mouse,activation,2,Oct_13_16,Yes,Good,5
45,-0.308227539,Mouse,activation,2,Oct_13_16,Yes,Good,5
50,-0.255432129,Mouse,activation,2,Oct_13_16,Yes,Good,5
55,-0.194702148,Mouse,activation,2,Oct_13_16,Yes,Good,5
60,-0.140380859,Mouse,activation,2,Oct_13_16,Yes,Good,5
65,-0.084228516,Mouse,activation,2,Oct_13_16,Yes,Good,5
70,-0.040893555,Mouse,activation,2,Oct_13_16,Yes,Good,5
75,-0.023803711,Mouse,activation,2,Oct_13_16,Yes,Good,5
80,-0.01739502,Mouse,activation,2,Oct_13_16,Yes,Good,5
85,-0.018615723,Mouse,activation,2,Oct_13_16,Yes,Good,5
90,-0.008850098,Mouse,activation,2,Oct_13_16,Yes,Good,5
-80,-0.02166748,Mouse,activation,2,Oct_13_16,Late,Good,5
-75,-0.020751953,Mouse,activation,2,Oct_13_16,Late,Good,5
-70,-0.01739502,Mouse,activation,2,Oct_13_16,Late,Good,5
-65,-0.014343262,Mouse,activation,2,Oct_13_16,Late,Good,5
-60,-0.022277832,Mouse,activation,2,Oct_13_16,Late,Good,5
-55,-0.050964355,Mouse,activation,2,Oct_13_16,Late,Good,5
-50,-0.079956055,Mouse,activation,2,Oct_13_16,Late,Good,5
-45,-0.124511719,Mouse,activation,2,Oct_13_16,Late,Good,5
-40,-0.181884766,Mouse,activation,2,Oct_13_16,Late,Good,5
-35,-0.229797363,Mouse,activation,2,Oct_13_16,Late,Good,5
-30,-0.276489258,Mouse,activation,2,Oct_13_16,Late,Good,5
-25,-0.323486328,Mouse,activation,2,Oct_13_16,Late,Good,5
-20,-0.441894531,Mouse,activation,2,Oct_13_16,Late,Good,5
-15,-0.684204102,Mouse,activation,2,Oct_13_16,Late,Good,5
-10,-0.916137695,Mouse,activation,2,Oct_13_16,Late,Good,5
-5,-0.992126465,Mouse,activation,2,Oct_13_16,Late,Good,5
0,-0.982055664,Mouse,activation,2,Oct_13_16,Late,Good,5
5,-0.940856934,Mouse,activation,2,Oct_13_16,Late,Good,5
10,-0.888977051,Mouse,activation,2,Oct_13_16,Late,Good,5
15,-0.834960938,Mouse,activation,2,Oct_13_16,Late,Good,5
20,-0.751647949,Mouse,activation,2,Oct_13_16,Late,Good,5
25,-0.655517578,Mouse,activation,2,Oct_13_16,Late,Good,5
30,-0.600585938,Mouse,activation,2,Oct_13_16,Late,Good,5
35,-0.536499023,Mouse,activation,2,Oct_13_16,Late,Good,5
40,-0.483093262,Mouse,activation,2,Oct_13_16,Late,Good,5
45,-0.413818359,Mouse,activation,2,Oct_13_16,Late,Good,5
50,-0.362548828,Mouse,activation,2,Oct_13_16,Late,Good,5
55,-0.27557373,Mouse,activation,2,Oct_13_16,Late,Good,5
60,-0.218505859,Mouse,activation,2,Oct_13_16,Late,Good,5
65,-0.156860352,Mouse,activation,2,Oct_13_16,Late,Good,5
70,-0.10345459,Mouse,activation,2,Oct_13_16,Late,Good,5
75,-0.039672852,Mouse,activation,2,Oct_13_16,Late,Good,5
80,-0.028991699,Mouse,activation,2,Oct_13_16,Late,Good,5
85,-0.031433105,Mouse,activation,2,Oct_13_16,Late,Good,5
90,-0.031433105,Mouse,activation,2,Oct_13_16,Late,Good,5
-80,-0.034179688,Gmouse,activation,2,Oct_13_16,No,Good,5
-75,-0.024414063,Gmouse,activation,2,Oct_13_16,No,Good,5
-70,-0.020751953,Gmouse,activation,2,Oct_13_16,No,Good,5
-65,-0.025939941,Gmouse,activation,2,Oct_13_16,No,Good,5
-60,-0.027160645,Gmouse,activation,2,Oct_13_16,No,Good,5
-55,-0.029907227,Gmouse,activation,2,Oct_13_16,No,Good,5
-50,-0.036010742,Gmouse,activation,2,Oct_13_16,No,Good,5
-45,-0.02746582,Gmouse,activation,2,Oct_13_16,No,Good,5
-40,-0.028686523,Gmouse,activation,2,Oct_13_16,No,Good,5
-35,-0.022583008,Gmouse,activation,2,Oct_13_16,No,Good,5
-30,-0.033874512,Gmouse,activation,2,Oct_13_16,No,Good,5
-25,-0.046691895,Gmouse,activation,2,Oct_13_16,No,Good,5
-20,-0.104980469,Gmouse,activation,2,Oct_13_16,No,Good,5
-15,-0.302429199,Gmouse,activation,2,Oct_13_16,No,Good,5
-10,-0.609436035,Gmouse,activation,2,Oct_13_16,No,Good,5
-5,-0.888366699,Gmouse,activation,2,Oct_13_16,No,Good,5
0,-1.026611328,Gmouse,activation,2,Oct_13_16,No,Good,5
5,-1.093139648,Gmouse,activation,2,Oct_13_16,No,Good,5
10,-1.086425781,Gmouse,activation,2,Oct_13_16,No,Good,5
15,-1.041259766,Gmouse,activation,2,Oct_13_16,No,Good,5
20,-0.969848633,Gmouse,activation,2,Oct_13_16,No,Good,5
25,-0.883178711,Gmouse,activation,2,Oct_13_16,No,Good,5
30,-0.8203125,Gmouse,activation,2,Oct_13_16,No,Good,5
35,-0.787658691,Gmouse,activation,2,Oct_13_16,No,Good,5
40,-0.674133301,Gmouse,activation,2,Oct_13_16,No,Good,5
45,-0.614318848,Gmouse,activation,2,Oct_13_16,No,Good,5
50,-0.571594238,Gmouse,activation,2,Oct_13_16,No,Good,5
55,-0.483703613,Gmouse,activation,2,Oct_13_16,No,Good,5
60,-0.40802002,Gmouse,activation,2,Oct_13_16,No,Good,5
65,-0.366516113,Gmouse,activation,2,Oct_13_16,No,Good,5
70,-0.319519043,Gmouse,activation,2,Oct_13_16,No,Good,5
75,-0.245056152,Gmouse,activation,2,Oct_13_16,No,Good,5
80,-0.17791748,Gmouse,activation,2,Oct_13_16,No,Good,5
85,-0.146179199,Gmouse,activation,2,Oct_13_16,No,Good,5
90,-0.130004883,Gmouse,activation,2,Oct_13_16,No,Good,5
-80,-0.02166748,Gmouse,activation,2,Oct_13_16,Yes,Good,5
-75,-0.030517578,Gmouse,activation,2,Oct_13_16,Yes,Good,5
-70,-0.031433105,Gmouse,activation,2,Oct_13_16,Yes,Good,5
-65,-0.029907227,Gmouse,activation,2,Oct_13_16,Yes,Good,5
-60,-0.019836426,Gmouse,activation,2,Oct_13_16,Yes,Good,5
-55,-0.021972656,Gmouse,activation,2,Oct_13_16,Yes,Good,5
-50,-0.030822754,Gmouse,activation,2,Oct_13_16,Yes,Good,5
-45,-0.025634766,Gmouse,activation,2,Oct_13_16,Yes,Good,5
-40,-0.03326416,Gmouse,activation,2,Oct_13_16,Yes,Good,5
-35,-0.062561035,Gmouse,activation,2,Oct_13_16,Yes,Good,5
-30,-0.087280273,Gmouse,activation,2,Oct_13_16,Yes,Good,5
-25,-0.108947754,Gmouse,activation,2,Oct_13_16,Yes,Good,5
-20,-0.144958496,Gmouse,activation,2,Oct_13_16,Yes,Good,5
-15,-0.262451172,Gmouse,activation,2,Oct_13_16,Yes,Good,5
-10,-0.52154541,Gmouse,activation,2,Oct_13_16,Yes,Good,5
-5,-0.863647461,Gmouse,activation,2,Oct_13_16,Yes,Good,5
0,-1.094055176,Gmouse,activation,2,Oct_13_16,Yes,Good,5
5,-1.231689453,Gmouse,activation,2,Oct_13_16,Yes,Good,5
10,-1.22253418,Gmouse,activation,2,Oct_13_16,Yes,Good,5
