Voltage,Current,Species,Recording,replicate,Date,Venom,Quality,Set,,
-35,-0.102844238,NoC,activation,2,Sept_15_17,Yes,Good,32,,
-30,-0.141296387,NoC,activation,2,Sept_15_17,Yes,Good,32,,
-25,-0.198974609,NoC,activation,2,Sept_15_17,Yes,Good,32,,
-20,-0.310974121,NoC,activation,2,Sept_15_17,Yes,Good,32,,
-15,-0.700683594,NoC,activation,2,Sept_15_17,Yes,Good,32,,
-10,-1.513061523,NoC,activation,2,Sept_15_17,Yes,Good,32,,
-5,-2.00592041,NoC,activation,2,Sept_15_17,Yes,Good,32,,
0,-2.098693848,NoC,activation,2,Sept_15_17,Yes,Good,32,,
5,-2.073059082,NoC,activation,2,Sept_15_17,Yes,Good,32,,
10,-1.967468262,NoC,activation,2,Sept_15_17,Yes,Good,32,,
15,-1.84173584,NoC,activation,2,Sept_15_17,Yes,Good,32,,
20,-1.731567383,NoC,activation,2,Sept_15_17,Yes,Good,32,,
25,-1.586914063,NoC,activation,2,Sept_15_17,Yes,Good,32,,
30,-1.42364502,NoC,activation,2,Sept_15_17,Yes,Good,32,,
35,-1.303710938,NoC,activation,2,Sept_15_17,Yes,Good,32,,
40,-1.192626953,NoC,activation,2,Sept_15_17,Yes,Good,32,,
45,-1.057434082,NoC,activation,2,Sept_15_17,Yes,Good,32,,
50,-0.912780762,NoC,activation,2,Sept_15_17,Yes,Good,32,,
55,-0.733642578,NoC,activation,2,Sept_15_17,Yes,Good,32,,
60,-0.598449707,NoC,activation,2,Sept_15_17,Yes,Good,32,,
65,-0.459899902,NoC,activation,2,Sept_15_17,Yes,Good,32,,
70,-0.323181152,NoC,activation,2,Sept_15_17,Yes,Good,32,,
75,-0.210266113,NoC,activation,2,Sept_15_17,Yes,Good,32,,
80,-0.114440918,NoC,activation,2,Sept_15_17,Yes,Good,32,,
85,-0.036010742,NoC,activation,2,Sept_15_17,Yes,Good,32,,
90,0.040893555,NoC,activation,2,Sept_15_17,Yes,Good,32,,
-80,-0.025024414,NoC,activation,2,Sept_15_17,Late,Good,32,,
-75,-0.014953613,NoC,activation,2,Sept_15_17,Late,Good,32,,
-70,-0.022277832,NoC,activation,2,Sept_15_17,Late,Good,32,,
-65,-0.006713867,NoC,activation,2,Sept_15_17,Late,Good,32,,
-60,-0.015869141,NoC,activation,2,Sept_15_17,Late,Good,32,,
-55,-0.014038086,NoC,activation,2,Sept_15_17,Late,Good,32,,
-50,-0.019836426,NoC,activation,2,Sept_15_17,Late,Good,32,,
-45,-0.04119873,NoC,activation,2,Sept_15_17,Late,Good,32,,
-40,-0.068054199,NoC,activation,2,Sept_15_17,Late,Good,32,,
-35,-0.09552002,NoC,activation,2,Sept_15_17,Late,Good,32,,
-30,-0.141296387,NoC,activation,2,Sept_15_17,Late,Good,32,,
-25,-0.183105469,NoC,activation,2,Sept_15_17,Late,Good,32,,
-20,-0.278625488,NoC,activation,2,Sept_15_17,Late,Good,32,,
-15,-0.579223633,NoC,activation,2,Sept_15_17,Late,Good,32,,
-10,-1.207580566,NoC,activation,2,Sept_15_17,Late,Good,32,,
-5,-1.745300293,NoC,activation,2,Sept_15_17,Late,Good,32,,
0,-1.952514648,NoC,activation,2,Sept_15_17,Late,Good,32,,
5,-1.981506348,NoC,activation,2,Sept_15_17,Late,Good,32,,
10,-1.912231445,NoC,activation,2,Sept_15_17,Late,Good,32,,
15,-1.835632324,NoC,activation,2,Sept_15_17,Late,Good,32,,
20,-1.695861816,NoC,activation,2,Sept_15_17,Late,Good,32,,
25,-1.556091309,NoC,activation,2,Sept_15_17,Late,Good,32,,
30,-1.431274414,NoC,activation,2,Sept_15_17,Late,Good,32,,
35,-1.285095215,NoC,activation,2,Sept_15_17,Late,Good,32,,
40,-1.156616211,NoC,activation,2,Sept_15_17,Late,Good,32,,
45,-1.033630371,NoC,activation,2,Sept_15_17,Late,Good,32,,
50,-0.877380371,NoC,activation,2,Sept_15_17,Late,Good,32,,
55,-0.711364746,NoC,activation,2,Sept_15_17,Late,Good,32,,
60,-0.56427002,NoC,activation,2,Sept_15_17,Late,Good,32,,
65,-0.41595459,NoC,activation,2,Sept_15_17,Late,Good,32,,
70,-0.262451172,NoC,activation,2,Sept_15_17,Late,Good,32,,
75,-0.154724121,NoC,activation,2,Sept_15_17,Late,Good,32,,
80,-0.063476563,NoC,activation,2,Sept_15_17,Late,Good,32,,
85,0.019226074,NoC,activation,2,Sept_15_17,Late,Good,32,,
90,0.046081543,NoC,activation,2,Sept_15_17,Late,Good,32,,
-80,-0.035095215,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
-75,-0.029602051,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
-70,-0.013122559,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
-65,-0.013122559,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
-60,-0.028076172,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
-55,-0.034484863,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
-50,-0.014038086,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
-45,-0.001220703,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
-40,-0.002746582,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
-35,-0.006713867,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
-30,-0.018005371,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
-25,-0.064086914,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
-20,-0.657958984,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
-15,-2.251281738,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
-10,-2.564697266,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
-5,-2.630004883,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
0,-2.56439209,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
5,-2.46887207,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
10,-2.346801758,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
15,-2.171630859,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
20,-2.026367188,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
25,-1.87713623,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
30,-1.719055176,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
35,-1.62322998,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
40,-1.505432129,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
45,-1.361999512,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
50,-1.24206543,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
55,-1.128845215,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
60,-1.076660156,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
65,-0.961303711,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
70,-0.838012695,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
75,-0.748291016,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
80,-0.648498535,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
85,-0.526733398,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
90,-0.404052734,DiDiiiNC,activation,2,Sept_15_17,No,Good,32,,
-80,-0.02166748,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
-75,-0.01373291,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
-70,-0.029296875,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
-65,-0.01159668,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
-60,-0.014953613,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
-55,-0.013122559,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
-50,-0.026245117,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
-45,-0.037536621,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
-40,-0.052185059,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
-35,-0.073547363,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
-30,-0.09979248,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
-25,-0.184631348,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
-20,-0.811462402,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
-15,-1.749572754,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
-10,-2.015380859,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
-5,-2.073669434,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
0,-2.019958496,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
5,-1.902770996,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
10,-1.79901123,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
15,-1.679992676,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
20,-1.546325684,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
25,-1.424560547,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
30,-1.301269531,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
35,-1.172485352,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
40,-1.065063477,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
45,-0.979614258,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
50,-0.901794434,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
55,-0.818481445,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
60,-0.703735352,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
65,-0.602416992,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
70,-0.523376465,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
75,-0.40802002,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
80,-0.378723145,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
85,-0.248413086,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
90,-0.162963867,DiDiiiNC,activation,2,Sept_15_17,Yes,Good,32,,
-80,-0.012817383,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
-75,-0.015258789,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
-70,-0.017700195,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
-65,-0.015869141,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
-60,-0.012817383,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
-55,-0.033874512,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
-50,-0.03692627,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
-45,-0.051879883,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
-40,-0.101928711,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
-35,-0.146484375,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
-30,-0.202941895,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
-25,-0.265197754,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
-20,-0.636291504,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
-15,-1.214904785,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
-10,-1.612854004,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
-5,-1.790466309,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
0,-1.807250977,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
5,-1.751708984,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
10,-1.661071777,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
15,-1.541137695,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
20,-1.432189941,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
25,-1.322021484,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
30,-1.200256348,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
35,-1.081848145,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
40,-1.002502441,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
45,-0.905761719,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
50,-0.837097168,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
55,-0.725402832,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
60,-0.647583008,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
65,-0.531616211,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
70,-0.447998047,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
75,-0.370788574,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
80,-0.278320313,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
85,-0.206298828,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
90,-0.147705078,DiDiiiNC,activation,2,Sept_15_17,Late,Good,32,,
-80,-0.014953613,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
-75,-0.009460449,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
-70,0.001831055,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
-65,-0.013427734,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
-60,-0.020141602,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
-55,-0.004577637,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
-50,-0.01373291,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
-45,-0.008544922,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
-40,-0.006713867,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
-35,-0.009765625,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
-30,-0.009460449,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
-25,-0.013122559,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
-20,-0.070495605,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
-15,-0.345458984,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
-10,-1.019897461,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
-5,-1.330871582,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
0,-1.407470703,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
5,-1.38671875,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
10,-1.321411133,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
15,-1.239929199,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
20,-1.154785156,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
25,-1.048583984,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
30,-0.960083008,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
35,-0.883789063,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
40,-0.814819336,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
45,-0.741577148,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
50,-0.643005371,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
55,-0.54473877,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
60,-0.455322266,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
65,-0.378723145,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
70,-0.292663574,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
75,-0.229492188,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
80,-0.150146484,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
85,-0.082397461,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
90,-0.0390625,Gmouse,activation,2,Sept_15_17,No,Bad,32,,
-80,-0.022583008,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
-75,-0.017700195,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
-70,-0.013122559,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
-65,-0.003662109,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
-60,-0.018005371,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
-55,-0.006713867,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
-50,-0.016174316,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
-45,-0.010070801,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
-40,-0.034179688,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
-35,-0.033569336,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
-30,-0.060119629,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
-25,-0.075683594,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
-20,-0.152282715,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
-15,-0.354919434,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
-10,-0.816650391,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
-5,-1.104736328,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
0,-1.172485352,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
5,-1.144714355,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
10,-1.080322266,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
15,-1.011047363,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
20,-0.92376709,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
25,-0.862121582,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
30,-0.76171875,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
35,-0.705871582,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
40,-0.63079834,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
45,-0.547790527,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
50,-0.47088623,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
55,-0.402526855,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
60,-0.314941406,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
65,-0.241088867,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
70,-0.155029297,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
75,-0.103149414,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
80,-0.054626465,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
85,-0.001220703,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
90,0.060119629,Gmouse,activation,2,Sept_15_17,Yes,Bad,32,,
-80,-0.009765625,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
-75,-0.010986328,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
-70,-0.016784668,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
-65,-0.012817383,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
-60,-0.020446777,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
-55,-0.019836426,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
-50,-0.029907227,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
-45,-0.03112793,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
-40,-0.038452148,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
-35,-0.068664551,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
-30,-0.071105957,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
-25,-0.091247559,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
-20,-0.159606934,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
-15,-0.402832031,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
-10,-0.795288086,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
-5,-1.06842041,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
0,-1.127929688,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
5,-1.089782715,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
10,-1.037597656,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
15,-0.962524414,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
20,-0.885009766,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
25,-0.816650391,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
30,-0.726928711,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
35,-0.67779541,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
40,-0.621337891,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
45,-0.531616211,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
50,-0.446472168,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
55,-0.37902832,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
60,-0.272216797,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
65,-0.199279785,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
70,-0.132446289,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
75,-0.073547363,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
80,0.016784668,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
85,0.038452148,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
90,0.063171387,Gmouse,activation,2,Sept_15_17,Late,Bad,32,,
-80,-0.020141602,NoC,activation,3,Sept_15_17,No,Good,32,,
-75,-0.014953613,NoC,activation,3,Sept_15_17,No,Good,32,,
-70,-0.015563965,NoC,activation,3,Sept_15_17,No,Good,32,,
-65,-0.004577637,NoC,activation,3,Sept_15_17,No,Good,32,,
-60,-0.007324219,NoC,activation,3,Sept_15_17,No,Good,32,,
-55,-0.009155273,NoC,activation,3,Sept_15_17,No,Good,32,,
-50,-0.00579834,NoC,activation,3,Sept_15_17,No,Good,32,,
-45,-0.018920898,NoC,activation,3,Sept_15_17,No,Good,32,,
-40,-0.009155273,NoC,activation,3,Sept_15_17,No,Good,32,,
-35,-0.00793457,NoC,activation,3,Sept_15_17,No,Good,32,,
-30,-0.014343262,NoC,activation,3,Sept_15_17,No,Good,32,,
-25,-0.036621094,NoC,activation,3,Sept_15_17,No,Good,32,,
-20,-0.112915039,NoC,activation,3,Sept_15_17,No,Good,32,,
-15,-0.491638184,NoC,activation,3,Sept_15_17,No,Good,32,,
-10,-1.422424316,NoC,activation,3,Sept_15_17,No,Good,32,,
-5,-1.829223633,NoC,activation,3,Sept_15_17,No,Good,32,,
0,-1.922302246,NoC,activation,3,Sept_15_17,No,Good,32,,
5,-1.885070801,NoC,activation,3,Sept_15_17,No,Good,32,,
10,-1.825866699,NoC,activation,3,Sept_15_17,No,Good,32,,
15,-1.750183105,NoC,activation,3,Sept_15_17,No,Good,32,,
20,-1.645507813,NoC,activation,3,Sept_15_17,No,Good,32,,
25,-1.536254883,NoC,activation,3,Sept_15_17,No,Good,32,,
30,-1.433410645,NoC,activation,3,Sept_15_17,No,Good,32,,
35,-1.346435547,NoC,activation,3,Sept_15_17,No,Good,32,,
40,-1.260681152,NoC,activation,3,Sept_15_17,No,Good,32,,
45,-1.157836914,NoC,activation,3,Sept_15_17,No,Good,32,,
50,-1.027526855,NoC,activation,3,Sept_15_17,No,Good,32,,
55,-0.871276855,NoC,activation,3,Sept_15_17,No,Good,32,,
60,-0.769958496,NoC,activation,3,Sept_15_17,No,Good,32,,
65,-0.63659668,NoC,activation,3,Sept_15_17,No,Good,32,,
70,-0.52947998,NoC,activation,3,Sept_15_17,No,Good,32,,
75,-0.43762207,NoC,activation,3,Sept_15_17,No,Good,32,,
80,-0.339050293,NoC,activation,3,Sept_15_17,No,Good,32,,
85,-0.264282227,NoC,activation,3,Sept_15_17,No,Good,32,,
90,-0.209960938,NoC,activation,3,Sept_15_17,No,Good,32,,
-80,-0.002746582,NoC,activation,3,Sept_15_17,Yes,Good,32,,
-75,-0.015869141,NoC,activation,3,Sept_15_17,Yes,Good,32,,
-70,-0.025634766,NoC,activation,3,Sept_15_17,Yes,Good,32,,
-65,-0.020141602,NoC,activation,3,Sept_15_17,Yes,Good,32,,
-60,-0.001525879,NoC,activation,3,Sept_15_17,Yes,Good,32,,
-55,-0.00213623,NoC,activation,3,Sept_15_17,Yes,Good,32,,
-50,-0.013427734,NoC,activation,3,Sept_15_17,Yes,Good,32,,
-45,-0.025024414,NoC,activation,3,Sept_15_17,Yes,Good,32,,
-40,-0.032653809,NoC,activation,3,Sept_15_17,Yes,Good,32,,
-35,-0.0390625,NoC,activation,3,Sept_15_17,Yes,Good,32,,
-30,-0.069580078,NoC,activation,3,Sept_15_17,Yes,Good,32,,
-25,-0.098876953,NoC,activation,3,Sept_15_17,Yes,Good,32,,
-20,-0.206298828,NoC,activation,3,Sept_15_17,Yes,Good,32,,
-15,-0.511474609,NoC,activation,3,Sept_15_17,Yes,Good,32,,
-10,-1.053161621,NoC,activation,3,Sept_15_17,Yes,Good,32,,
-5,-1.394958496,NoC,activation,3,Sept_15_17,Yes,Good,32,,
0,-1.489562988,NoC,activation,3,Sept_15_17,Yes,Good,32,,
5,-1.472167969,NoC,activation,3,Sept_15_17,Yes,Good,32,,
10,-1.409912109,NoC,activation,3,Sept_15_17,Yes,Good,32,,
15,-1.347961426,NoC,activation,3,Sept_15_17,Yes,Good,32,,
20,-1.289367676,NoC,activation,3,Sept_15_17,Yes,Good,32,,
25,-1.177978516,NoC,activation,3,Sept_15_17,Yes,Good,32,,
30,-1.109008789,NoC,activation,3,Sept_15_17,Yes,Good,32,,
35,-1.011962891,NoC,activation,3,Sept_15_17,Yes,Good,32,,
40,-0.897827148,NoC,activation,3,Sept_15_17,Yes,Good,32,,
45,-0.797424316,NoC,activation,3,Sept_15_17,Yes,Good,32,,
50,-0.660400391,NoC,activation,3,Sept_15_17,Yes,Good,32,,
55,-0.541381836,NoC,activation,3,Sept_15_17,Yes,Good,32,,
60,-0.44921875,NoC,activation,3,Sept_15_17,Yes,Good,32,,
65,-0.332336426,NoC,activation,3,Sept_15_17,Yes,Good,32,,
70,-0.272521973,NoC,activation,3,Sept_15_17,Yes,Good,32,,
75,-0.191345215,NoC,activation,3,Sept_15_17,Yes,Good,32,,
80,-0.152282715,NoC,activation,3,Sept_15_17,Yes,Good,32,,
85,-0.087280273,NoC,activation,3,Sept_15_17,Yes,Good,32,,
90,-0.051879883,NoC,activation,3,Sept_15_17,Yes,Good,32,,
-80,-0.022277832,NoC,activation,3,Sept_15_17,Late,Good,32,,
-75,-0.014648438,NoC,activation,3,Sept_15_17,Late,Good,32,,
-70,-0.008850098,NoC,activation,3,Sept_15_17,Late,Good,32,,
-65,-0.016479492,NoC,activation,3,Sept_15_17,Late,Good,32,,
-60,-0.015869141,NoC,activation,3,Sept_15_17,Late,Good,32,,
-55,-0.019836426,NoC,activation,3,Sept_15_17,Late,Good,32,,
-50,-0.025024414,NoC,activation,3,Sept_15_17,Late,Good,32,,
-45,-0.030212402,NoC,activation,3,Sept_15_17,Late,Good,32,,
-40,-0.053100586,NoC,activation,3,Sept_15_17,Late,Good,32,,
-35,-0.066223145,NoC,activation,3,Sept_15_17,Late,Good,32,,
-30,-0.095214844,NoC,activation,3,Sept_15_17,Late,Good,32,,
-25,-0.13092041,NoC,activation,3,Sept_15_17,Late,Good,32,,
-20,-0.219726563,NoC,activation,3,Sept_15_17,Late,Good,32,,
-15,-0.438842773,NoC,activation,3,Sept_15_17,Late,Good,32,,
-10,-0.83190918,NoC,activation,3,Sept_15_17,Late,Good,32,,
-5,-1.133422852,NoC,activation,3,Sept_15_17,Late,Good,32,,
0,-1.284484863,NoC,activation,3,Sept_15_17,Late,Good,32,,
5,-1.323852539,NoC,activation,3,Sept_15_17,Late,Good,32,,
